experiment,variant,image_id,file_name,seq_len,gt_seq,pred_seq,old_IDR_correct,IDR2_correct,IRA_exact_sequence
Ours,original_post,gs40,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs40.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs41,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs41.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs42,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs42.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs43,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs43.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs44,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs44.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs45,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs45.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs46,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs46.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs47,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs47.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs48,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs48.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs49,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs49.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,original_post,gs50,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/gs50.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,crf,351,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/351.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,crf,352,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/352.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17, 17]",10,1,0
Ours,crf,353,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/353.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,354,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/354.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,355,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/355.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,356,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/356.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,357,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/357.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,358,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/358.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,crf,359,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/359.png,7,"[11, 12, 13, 14, 15, 16, 17]","[10, 11, 16, 17, 16, 17, 17]",4,1,0
Ours,crf,360,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/360.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,361,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/361.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,362,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/362.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,1
Ours,crf,363,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/363.png,12,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",12,12,1
Ours,crf,364,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/364.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,365,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/365.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,1
Ours,crf,366,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/366.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,367,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/367.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17, 17]",8,1,0
Ours,crf,368,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/368.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,369,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/369.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,1
Ours,crf,370,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/370.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,371,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/371.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,372,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/372.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,373,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/373.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,374,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/374.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 14, 15, 16, 17, 17]",7,4,0
Ours,crf,375,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/375.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,376,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/376.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,377,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/377.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17, 17]",8,1,0
Ours,crf,378,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/378.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,379,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/379.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 17, 12, 16, 14, 15, 16, 17]",7,5,0
Ours,crf,380,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/380.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,1
Ours,crf,381,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/381.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,382,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/382.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,383,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/383.png,13,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[3, 4, 5, 6, 16, 11, 12, 13, 14, 15, 16, 17, 17]",9,1,0
Ours,crf,384,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/384.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,385,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/385.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,386,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/386.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 16, 17]",2,2,0
Ours,crf,387,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/387.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,388,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/388.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,389,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/389.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,1
Ours,crf,390,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/390.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,391,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/391.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,392,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/392.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,393,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/393.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,1
Ours,crf,394,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/394.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,395,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/395.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,396,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/396.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,397,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/397.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,398,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/398.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,399,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/399.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,400,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/400.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,401,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/401.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17, 17]",9,1,0
Ours,crf,402,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/402.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,403,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/403.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,crf,404,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/404.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,crf,405,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/405.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,406,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/406.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,407,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/407.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,1
Ours,crf,408,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/408.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,409,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/409.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,410,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/410.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,411,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/411.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,412,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/412.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,413,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/413.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,414,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/414.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,415,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/415.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,1
Ours,crf,416,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/416.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,417,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/417.png,7,"[11, 12, 13, 14, 15, 16, 17]","[10, 11, 16, 17, 16, 17, 17]",4,1,0
Ours,crf,418,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/418.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,419,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/419.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,crf,420,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/420.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17, 17]",10,1,0
Ours,crf,421,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/421.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,422,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/422.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,423,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/423.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 12, 13, 14, 15, 16, 17, 17]",9,3,0
Ours,crf,424,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/424.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,425,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/425.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,426,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/426.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,427,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/427.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,428,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/428.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,430,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/430.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 16, 17, 16, 17, 15, 16, 17, 17]",9,2,0
Ours,crf,431,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/431.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,432,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/432.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,433,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/433.png,11,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17, 17, 17]",11,1,0
Ours,crf,434,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/434.png,6,"[12, 13, 14, 15, 16, 17]","[11, 12, 13, 16, 16, 17]",3,2,0
Ours,crf,435,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/435.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,436,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/436.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,437,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/437.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,438,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/438.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,439,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/439.png,7,"[11, 12, 13, 14, 15, 16, 17]","[10, 11, 16, 15, 16, 17, 17]",4,1,0
Ours,crf,440,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/440.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,441,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/441.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,442,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/442.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,443,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/443.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,444,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/444.png,11,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",11,11,1
Ours,crf,445,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/445.png,11,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17, 17, 17]",11,1,0
Ours,crf,446,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/446.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,447,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/447.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,449,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/449.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,1
Ours,crf,450,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/450.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,451,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/451.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,1
Ours,crf,452,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/452.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,1
Ours,crf,453,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/453.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,454,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/454.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,455,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/455.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,456,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/456.png,7,"[11, 12, 13, 14, 15, 16, 17]","[11, 12, 13, 14, 15, 16, 17]",7,7,1
Ours,crf,457,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/457.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,1
Ours,crf,458,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/458.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17, 17]",8,1,0
Ours,crf,459,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/459.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,460,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/460.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[7, 8, 11, 12, 13, 14, 15, 16, 17, 17]",8,1,0
Ours,crf,461,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/461.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,crf,462,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/462.png,12,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[3, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,0
Ours,crf,463,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/463.png,10,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",10,10,1
Ours,crf,464,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/464.png,8,"[10, 11, 12, 13, 14, 15, 16, 17]","[10, 11, 12, 13, 14, 15, 16, 17]",8,8,1
Ours,crf,465,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/465.png,6,"[12, 13, 14, 15, 16, 17]","[12, 13, 14, 15, 16, 17]",6,6,1
Ours,crf,466,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/466.png,9,"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17]",9,9,1
Ours,crf,DR_100_s3_e15,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_100_s3_e15.jpg,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]",12,9,0
Ours,crf,DR_102_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_102_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12]",11,8,0
Ours,crf,DR_108_s3_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_108_s3_e12.jpg,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",10,10,1
Ours,crf,DR_111_s4_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_111_s4_e14.jpg,11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",10,10,0
Ours,crf,DR_116_s4_e14,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_116_s4_e14.jpg,11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",11,11,1
Ours,crf,DR_117_s1_e12,/home/think/mnt/zpj2025/Vert_detect/vert_all/val/images/DR_117_s1_e12.jpg,12,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",11,0,0
